"timeMillisSpent","score"
873,"0.0hard/-46464438.185760573996200soft"
882,"0.0hard/-46421916.5419348914802soft"
883,"0.0hard/-46419607.2229396871152soft"
884,"0.0hard/-46392863.9589347233112soft"
887,"0.0hard/-46390359.8442481393399soft"
888,"0.0hard/-46385815.9910767276029soft"
890,"0.0hard/-46364852.7111258752629soft"
892,"0.0hard/-46362376.4192535536049soft"
893,"0.0hard/-46353289.8670061477399soft"
894,"0.0hard/-46323534.7785121253129soft"
894,"0.0hard/-46313544.2152697662509soft"
895,"0.0hard/-46293913.1743450950369soft"
896,"0.0hard/-46276579.7212437325459soft"
898,"0.0hard/-46273824.6069156235999soft"
899,"0.0hard/-46252230.6141227402069soft"
900,"0.0hard/-46214562.4639543832289soft"
901,"0.0hard/-46183515.2269135212839soft"
902,"0.0hard/-46182298.6360960793579soft"
903,"0.0hard/-46175928.4085866571319soft"
903,"0.0hard/-46161990.8712668855119soft"
904,"0.0hard/-46155307.7961245117719soft"
905,"0.0hard/-46145527.8063552418169soft"
906,"0.0hard/-46140593.0923340076769soft"
907,"0.0hard/-46136292.1842425227409soft"
908,"0.0hard/-46110248.4246979394449soft"
909,"0.0hard/-46087686.4500755464969soft"
910,"0.0hard/-46079784.7151152523379soft"
910,"0.0hard/-46077097.7280018401979soft"
911,"0.0hard/-46072050.4627476913923soft"
912,"0.0hard/-46040480.6461698008913soft"
913,"0.0hard/-45979856.8439048213893soft"
937,"0.0hard/-45978779.1834879695601soft"
945,"0.0hard/-45970089.5264912556250soft"
946,"0.0hard/-45955592.0516007972400soft"
947,"0.0hard/-45949984.0020378357050soft"
948,"0.0hard/-45949825.6264352518390soft"
969,"0.0hard/-45948065.4457843996734soft"
970,"0.0hard/-45840139.2511834023564soft"
971,"0.0hard/-45832787.3990824106164soft"
972,"0.0hard/-45832552.8005830133884soft"
973,"0.0hard/-45828825.6332484400184soft"
981,"0.0hard/-45805613.0142286029441soft"
984,"0.0hard/-45771944.3765748808016soft"
1009,"0.0hard/-45771311.9351287336428soft"
1009,"0.0hard/-45734942.7313103127488soft"
