"timeMillisSpent","score"
5000,"0.0hard/-46464438.185760573996200soft"
5142,"0.0hard/-46408013.5687959818342soft"
5218,"0.0hard/-46351071.0251176699782soft"
5304,"0.0hard/-46289388.4666589598932soft"
5364,"0.0hard/-46197675.8502632771242soft"
5424,"0.0hard/-46093813.6635768606722soft"
5483,"0.0hard/-46013429.1088714198322soft"
5535,"0.0hard/-45956334.7061378979762soft"
5581,"0.0hard/-45856151.4007092432962soft"
5628,"0.0hard/-45820572.3588677039262soft"
5686,"0.0hard/-45731598.6737218831282soft"
5761,"0.0hard/-45646699.3760050161062soft"
5808,"0.0hard/-45578888.7520589627892soft"
5856,"0.0hard/-45527560.0304630513982soft"
5907,"0.0hard/-45478901.2270622510422soft"
5941,"0.0hard/-45423801.9506355297382soft"
5976,"0.0hard/-45388506.0867817165542soft"
6010,"0.0hard/-45334448.5624420905842soft"
6043,"0.0hard/-45249259.7971873811372soft"
6072,"0.0hard/-45145721.3557298129982soft"
6108,"0.0hard/-45083594.1726329653822soft"
6140,"0.0hard/-45021923.2500413851312soft"
6171,"0.0hard/-44921894.9576379453112soft"
6202,"0.0hard/-44822356.6290100379062soft"
6231,"0.0hard/-44763359.8140816704192soft"
6259,"0.0hard/-44714506.5670243475997soft"
6289,"0.0hard/-44653864.0981837197077soft"
6319,"0.0hard/-44623959.0265260083257soft"
6348,"0.0hard/-44571538.4245475330257soft"
6386,"0.0hard/-44518606.8176763497157soft"
6413,"0.0hard/-44435129.3218163288887soft"
6440,"0.0hard/-44322267.0230249673707soft"
6466,"0.0hard/-44262727.3671273051422soft"
6493,"0.0hard/-44222699.4557780420122soft"
6519,"0.0hard/-44188483.6146170774852soft"
6547,"0.0hard/-44133716.7866789199882soft"
6574,"0.0hard/-44074089.2454826598392soft"
6603,"0.0hard/-44011490.9061304600892soft"
6654,"0.0hard/-43954580.1519295537592soft"
6694,"0.0hard/-43906377.3911256537492soft"
6726,"0.0hard/-43838789.1911115173152soft"
6759,"0.0hard/-43759759.6368635129982soft"
6788,"0.0hard/-43691313.2694351028062soft"
6818,"0.0hard/-43642260.4710653228522soft"
6848,"0.0hard/-43528572.2695917058322soft"
6885,"0.0hard/-43481739.4595059085142soft"
6914,"0.0hard/-43411782.1719329341712soft"
6958,"0.0hard/-43360784.2304305013802soft"
6988,"0.0hard/-43288727.2579385124542soft"
7019,"0.0hard/-43235910.3895181740462soft"
7049,"0.0hard/-43146953.2995735306782soft"
7078,"0.0hard/-43062933.8311249981762soft"
7107,"0.0hard/-42960527.3968204379142soft"
7139,"0.0hard/-42926099.7075746271842soft"
7170,"0.0hard/-42846794.0890138643792soft"
7198,"0.0hard/-42768850.2957428132992soft"
7241,"0.0hard/-42713116.1354900343742soft"
7270,"0.0hard/-42665294.2541050164309soft"
7298,"0.0hard/-42600073.2360455686289soft"
7328,"0.0hard/-42562798.5438699849349soft"
7356,"0.0hard/-42514711.3473279451149soft"
7385,"0.0hard/-42440602.4208619426049soft"
7414,"0.0hard/-42408884.0518405617089soft"
7442,"0.0hard/-42358576.8798932467924soft"
7471,"0.0hard/-42318399.8592857849644soft"
7517,"0.0hard/-42228698.8956314827814soft"
7561,"0.0hard/-42180004.2478210085414soft"
7607,"0.0hard/-42141981.7320727755714soft"
7652,"0.0hard/-42090572.2757726890964soft"
