"timeMillisSpent","score"
17213,"0.0hard/-46464438.185760573996200soft"
17653,"0.0hard/-46408013.5687959818342soft"
17937,"0.0hard/-46351071.0251176699782soft"
18216,"0.0hard/-46289388.4666589598932soft"
18465,"0.0hard/-46197675.8502632771242soft"
18679,"0.0hard/-46093813.6635768606722soft"
18910,"0.0hard/-46013429.1088714198322soft"
19138,"0.0hard/-45956334.7061378979762soft"
19353,"0.0hard/-45856151.4007092432962soft"
19587,"0.0hard/-45820572.3588677039262soft"
19809,"0.0hard/-45731598.6737218831282soft"
20017,"0.0hard/-45646699.3760050161062soft"
20237,"0.0hard/-45578888.7520589627892soft"
20454,"0.0hard/-45527560.0304630513982soft"
20675,"0.0hard/-45478901.2270622510422soft"
20926,"0.0hard/-45423801.9506355297382soft"
21146,"0.0hard/-45388506.0867817165542soft"
21381,"0.0hard/-45334448.5624420905842soft"
21595,"0.0hard/-45249259.7971873811372soft"
21821,"0.0hard/-45145721.3557298129982soft"
22050,"0.0hard/-45083594.1726329653822soft"
22272,"0.0hard/-45021923.2500413851312soft"
22507,"0.0hard/-44921894.9576379453112soft"
22737,"0.0hard/-44822356.6290100379062soft"
22950,"0.0hard/-44763359.8140816704192soft"
23185,"0.0hard/-44714506.5670243475997soft"
23405,"0.0hard/-44653864.0981837197077soft"
23633,"0.0hard/-44623959.0265260083257soft"
23862,"0.0hard/-44571538.4245475330257soft"
24077,"0.0hard/-44518606.8176763497157soft"
24305,"0.0hard/-44435129.3218163288887soft"
24536,"0.0hard/-44322267.0230249673707soft"
24760,"0.0hard/-44262727.3671273051422soft"
24990,"0.0hard/-44222699.4557780420122soft"
25211,"0.0hard/-44188483.6146170774852soft"
25449,"0.0hard/-44133716.7866789199882soft"
25679,"0.0hard/-44074089.2454826598392soft"
25907,"0.0hard/-44011490.9061304600892soft"
26137,"0.0hard/-43954580.1519295537592soft"
26375,"0.0hard/-43906377.3911256537492soft"
26598,"0.0hard/-43838789.1911115173152soft"
26867,"0.0hard/-43759759.6368635129982soft"
27124,"0.0hard/-43691313.2694351028062soft"
27382,"0.0hard/-43642260.4710653228522soft"
27619,"0.0hard/-43528572.2695917058322soft"
27859,"0.0hard/-43481739.4595059085142soft"
28086,"0.0hard/-43411782.1719329341712soft"
28336,"0.0hard/-43360784.2304305013802soft"
28582,"0.0hard/-43288727.2579385124542soft"
28806,"0.0hard/-43235910.3895181740462soft"
29056,"0.0hard/-43146953.2995735306782soft"
29289,"0.0hard/-43062933.8311249981762soft"
29526,"0.0hard/-42960527.3968204379142soft"
29774,"0.0hard/-42926099.7075746271842soft"
30014,"0.0hard/-42846794.0890138643792soft"
30242,"0.0hard/-42768850.2957428132992soft"
30492,"0.0hard/-42713116.1354900343742soft"
30734,"0.0hard/-42665294.2541050164309soft"
30962,"0.0hard/-42600073.2360455686289soft"
31205,"0.0hard/-42562798.5438699849349soft"
31448,"0.0hard/-42514711.3473279451149soft"
31687,"0.0hard/-42440602.4208619426049soft"
31929,"0.0hard/-42408884.0518405617089soft"
32177,"0.0hard/-42358576.8798932467924soft"
32410,"0.0hard/-42318399.8592857849644soft"
32657,"0.0hard/-42228698.8956314827814soft"
32907,"0.0hard/-42180004.2478210085414soft"
33155,"0.0hard/-42141981.7320727755714soft"
33406,"0.0hard/-42090572.2757726890964soft"
33654,"0.0hard/-42044979.1184947023614soft"
33906,"0.0hard/-41968803.4704063342754soft"
34147,"0.0hard/-41918429.8904963642434soft"
