"timeMillisSpent","score"
1150,"0.0hard/-46464438.185760573996200soft"
1157,"0.0hard/-46421916.5419348914802soft"
1157,"0.0hard/-46419607.2229396871152soft"
1158,"0.0hard/-46392863.9589347233112soft"
1160,"0.0hard/-46390359.8442481393399soft"
1161,"0.0hard/-46385815.9910767276029soft"
1162,"0.0hard/-46364852.7111258752629soft"
1163,"0.0hard/-46362376.4192535536049soft"
1164,"0.0hard/-46353289.8670061477399soft"
1164,"0.0hard/-46323534.7785121253129soft"
1165,"0.0hard/-46313544.2152697662509soft"
1165,"0.0hard/-46293913.1743450950369soft"
1165,"0.0hard/-46276579.7212437325459soft"
1166,"0.0hard/-46273824.6069156235999soft"
1167,"0.0hard/-46252230.6141227402069soft"
1167,"0.0hard/-46214562.4639543832289soft"
1168,"0.0hard/-46183515.2269135212839soft"
1168,"0.0hard/-46182298.6360960793579soft"
1169,"0.0hard/-46175928.4085866571319soft"
1169,"0.0hard/-46161990.8712668855119soft"
1170,"0.0hard/-46155307.7961245117719soft"
1170,"0.0hard/-46145527.8063552418169soft"
1171,"0.0hard/-46140593.0923340076769soft"
1171,"0.0hard/-46136292.1842425227409soft"
1172,"0.0hard/-46110248.4246979394449soft"
1172,"0.0hard/-46087686.4500755464969soft"
1173,"0.0hard/-46079784.7151152523379soft"
1173,"0.0hard/-46077097.7280018401979soft"
1174,"0.0hard/-46072050.4627476913923soft"
1174,"0.0hard/-46040480.6461698008913soft"
1175,"0.0hard/-45979856.8439048213893soft"
1189,"0.0hard/-45978779.1834879695601soft"
1196,"0.0hard/-45970089.5264912556250soft"
1196,"0.0hard/-45955592.0516007972400soft"
1197,"0.0hard/-45949984.0020378357050soft"
1198,"0.0hard/-45949825.6264352518390soft"
1212,"0.0hard/-45948065.4457843996734soft"
1213,"0.0hard/-45840139.2511834023564soft"
1213,"0.0hard/-45832787.3990824106164soft"
1214,"0.0hard/-45832552.8005830133884soft"
1214,"0.0hard/-45828825.6332484400184soft"
1220,"0.0hard/-45805613.0142286029441soft"
1221,"0.0hard/-45771944.3765748808016soft"
1253,"0.0hard/-45771311.9351287336428soft"
1254,"0.0hard/-45734942.7313103127488soft"
1254,"0.0hard/-45714824.6532429429328soft"
1255,"0.0hard/-45688910.0202607257028soft"
1256,"0.0hard/-45684650.2393317271058soft"
1256,"0.0hard/-45679383.8164147015338soft"
1266,"0.0hard/-45635969.7030038599984soft"
1267,"0.0hard/-45598106.8942995669784soft"
1267,"0.0hard/-45510562.7895535917784soft"
1268,"0.0hard/-45496162.9074668051794soft"
1269,"0.0hard/-45483297.2106238760954soft"
1289,"0.0hard/-45457953.3514227024767soft"
