"timeMillisSpent","score"
686,"0.0hard/-46464438.185760573996200soft"
694,"0.0hard/-46421916.5419348914802soft"
694,"0.0hard/-46419607.2229396871152soft"
695,"0.0hard/-46392863.9589347233112soft"
697,"0.0hard/-46390800.3397707930962soft"
698,"0.0hard/-46378381.2465576822232soft"
699,"0.0hard/-46355237.5646861738642soft"
700,"0.0hard/-46314279.2762390080082soft"
701,"0.0hard/-46311213.8337749677742soft"
701,"0.0hard/-46305599.6208807709442soft"
702,"0.0hard/-46300383.5236446718182soft"
703,"0.0hard/-46293957.1752846484782soft"
704,"0.0hard/-46284749.8148699044202soft"
704,"0.0hard/-46280955.0296865512192soft"
705,"0.0hard/-46267180.8214854413172soft"
706,"0.0hard/-46258314.6551836848652soft"
706,"0.0hard/-46257151.0156591209212soft"
707,"0.0hard/-46240126.3114646321712soft"
708,"0.0hard/-46210133.4646826477082soft"
709,"0.0hard/-46199503.5845208757132soft"
709,"0.0hard/-46179075.9576367888862soft"
710,"0.0hard/-46114169.9654432325112soft"
711,"0.0hard/-46114032.7609088256352soft"
712,"0.0hard/-46057722.6613768047762soft"
712,"0.0hard/-46053178.8082053930392soft"
714,"0.0hard/-46040170.3920877455902soft"
715,"0.0hard/-46032824.1078467780962soft"
716,"0.0hard/-46027300.9999188138172soft"
717,"0.0hard/-46018903.4873058650062soft"
718,"0.0hard/-46010582.8424000059432soft"
719,"0.0hard/-46007585.8147784391052soft"
720,"0.0hard/-45985454.0185490197322soft"
720,"0.0hard/-45976716.2241219413122soft"
721,"0.0hard/-45969954.6692780504162soft"
722,"0.0hard/-45951868.5895981337592soft"
722,"0.0hard/-45884799.2556245925092soft"
723,"0.0hard/-45879996.0183717468692soft"
724,"0.0hard/-45871827.6663315240332soft"
724,"0.0hard/-45858352.9955659708282soft"
725,"0.0hard/-45826853.6673724500322soft"
726,"0.0hard/-45805266.2749692975842soft"
726,"0.0hard/-45785770.1164024460552soft"
727,"0.0hard/-45770264.5435823564712soft"
728,"0.0hard/-45738152.0907728988332soft"
728,"0.0hard/-45729065.5385254929682soft"
729,"0.0hard/-45709434.4976008217542soft"
730,"0.0hard/-45692101.0444994592632soft"
730,"0.0hard/-45689345.9301713503172soft"
731,"0.0hard/-45647586.3286705854772soft"
732,"0.0hard/-45644831.6110177740662soft"
733,"0.0hard/-45638677.2196900154462soft"
734,"0.0hard/-45633856.8551098789042soft"
735,"0.0hard/-45614333.9555656581912soft"
735,"0.0hard/-45589381.7674852116332soft"
736,"0.0hard/-45578372.0810314936192soft"
736,"0.0hard/-45576399.5368803164452soft"
737,"0.0hard/-45573260.4828795446892soft"
738,"0.0hard/-45539674.8708092371452soft"
738,"0.0hard/-45530335.5894258284032soft"
772,"0.0hard/-45514494.6409140560472soft"
772,"0.0hard/-45499325.9736962871512soft"
773,"0.0hard/-45423767.4887184054332soft"
774,"0.0hard/-45406923.1882999265232soft"
774,"0.0hard/-45380879.4287553432272soft"
774,"0.0hard/-45358317.4541329502792soft"
775,"0.0hard/-45350415.7191726561202soft"
775,"0.0hard/-45347728.7320592439802soft"
